category,mouse_symbol,human_symbol,mapping_path,in_our_background
L1-enriched genes,Gm5771,,unmapped,False
L1-enriched genes,Gm5800,,unmapped,False
L1-enriched genes,Gm5849,S100A9,mgi_ortholog,True
L1-enriched genes,Gm5900,,unmapped,False
L1-enriched genes,Gm5935,SYCP3,mgi_ortholog,True
L1-enriched genes,Gm5938,,unmapped,False
L1-enriched genes,Gm5941,,unmapped,False
L1-enriched genes,Gm6121,SYCP3,mgi_ortholog,True
L1-enriched genes,Gm6358,,unmapped,False
L1-enriched genes,Gm6434,,unmapped,False
L1-enriched genes,Gm6460,,unmapped,False
L1-enriched genes,Gm6465,,unmapped,False
L1-enriched genes,Gm6576,,unmapped,False
L1-enriched genes,Gm6592,,unmapped,False
L1-enriched genes,Gm6763,,unmapped,False
L1-enriched genes,Gm6803,,unmapped,False
L1-enriched genes,Gm7120,,unmapped,False
L1-enriched genes,Gm7137,,unmapped,False
L1-enriched genes,Gm7247,,unmapped,False
L1-enriched genes,Gm7257,,unmapped,False
L1-enriched genes,Gm7293,,unmapped,False
L1-enriched genes,Gm7334,,unmapped,False
L1-enriched genes,Gm7714,,unmapped,False
L1-enriched genes,Gm7964,,unmapped,False
L1-enriched genes,Gm7995,,unmapped,False
L1-enriched genes,Gm8050,,unmapped,False
L1-enriched genes,Gm8265,,unmapped,False
L1-enriched genes,Gm8271,,unmapped,False
L1-enriched genes,Gm8857,,unmapped,False
L1-enriched genes,Gm8879,,unmapped,False
L1-enriched genes,Gm8922,,unmapped,False
L1-enriched genes,Gm8975,,unmapped,False
L1-enriched genes,Gm8994,,unmapped,False
L1-enriched genes,Gm94,C5orf46,mgi_ortholog,True
L1-enriched genes,Gm9493,,unmapped,False
L1-enriched genes,Gm9637,,unmapped,False
L1-enriched genes,Gm9726,,unmapped,False
L1-enriched genes,Gm9733,,unmapped,False
L1-enriched genes,Gm9774,,unmapped,False
L1-enriched genes,Gm9843,,unmapped,False
L1-enriched genes,Gm9847,,unmapped,False
L1-enriched genes,Gmnc,GMNC,mgi_ortholog,True
L1-enriched genes,Gnai1,GNAI1,mgi_ortholog,True
L1-enriched genes,Gp6,GP6,mgi_ortholog,True
L1-enriched genes,Gpm6a,GPM6A,mgi_ortholog,True
L1-enriched genes,Gpr174,GPR174,mgi_ortholog,True
L1-enriched genes,Gpr34,GPR34,mgi_ortholog,True
L1-enriched genes,Gpr89,,unmapped,False
L1-enriched genes,Grik2,GRIK2,mgi_ortholog,True
L1-enriched genes,Grip1,GRIP1,mgi_ortholog,True
L1-enriched genes,Grm5,GRM5,mgi_ortholog,True
L1-enriched genes,Grxcr1,GRXCR1,mgi_ortholog,True
L1-enriched genes,Gsdmc,GSDMC,mgi_ortholog,True
L1-enriched genes,Gsdmc3,GSDMC,mgi_ortholog,True
L1-enriched genes,Gstcd,GSTCD,mgi_ortholog,True
L1-enriched genes,Gstm2,,unmapped,False
L1-enriched genes,Gucy1a2,GUCY1A2,mgi_ortholog,True
L1-enriched genes,Gucy1a3,,unmapped,False
L1-enriched genes,Gzmf,,unmapped,False
L1-enriched genes,H2-M1,,unmapped,False
L1-enriched genes,H2-M9,,unmapped,False
L1-enriched genes,H2afb2,,unmapped,False
L1-enriched genes,H2afb3,,unmapped,False
L1-enriched genes,Haus3,HAUS3,mgi_ortholog,True
L1-enriched genes,Hcrtr2,HCRTR2,mgi_ortholog,True
L1-enriched genes,Hdhd1a,,unmapped,False
L1-enriched genes,Heatr1,HEATR1,mgi_ortholog,True
L1-enriched genes,Heph,HEPH,mgi_ortholog,True
L1-enriched genes,Hhla1,HHLA1,mgi_ortholog,True
L1-enriched genes,Hint3,HINT3,mgi_ortholog,True
L1-enriched genes,Hmcn1,HMCN1,mgi_ortholog,True
L1-enriched genes,Hook1,HOOK1,mgi_ortholog,True
L1-enriched genes,Hps3,HPS3,mgi_ortholog,True
L1-enriched genes,Hsf3,,unmapped,False
L1-enriched genes,Hspb3,HSPB3,mgi_ortholog,True
L1-enriched genes,Htr2c,HTR2C,mgi_ortholog,True
L1-enriched genes,Htr7,HTR7,mgi_ortholog,True
L1-enriched genes,Hyal6,HYAL6P,mgi_ortholog,True
L1-enriched genes,Ifi47,,unmapped,False
L1-enriched genes,Ifna4,IFNA4,symbol_upcase,True
L1-enriched genes,Ifnar1,IFNAR1,mgi_ortholog,True
L1-enriched genes,Ighv1-11,,unmapped,False
L1-enriched genes,Ighv1-12,,unmapped,False
L1-enriched genes,Ighv1-13,,unmapped,False
L1-enriched genes,Ighv1-16,,unmapped,False
L1-enriched genes,Ighv1-18,,unmapped,False
L1-enriched genes,Ighv1-19,,unmapped,False
L1-enriched genes,Ighv1-20,,unmapped,False
L1-enriched genes,Ighv1-22,,unmapped,False
L1-enriched genes,Ighv1-24,,unmapped,False
L1-enriched genes,Ighv1-34,,unmapped,False
L1-enriched genes,Ighv1-36,,unmapped,False
L1-enriched genes,Ighv1-37,,unmapped,False
L1-enriched genes,Ighv1-39,,unmapped,False
L1-enriched genes,Ighv1-42,,unmapped,False
L1-enriched genes,Ighv1-5,,unmapped,False
L1-enriched genes,Ighv1-54,,unmapped,False
L1-enriched genes,Ighv1-62-2,,unmapped,False
L1-enriched genes,Ighv1-63,,unmapped,False
L1-enriched genes,Ighv1-7,,unmapped,False
L1-enriched genes,Ighv1-71,,unmapped,False
L1-enriched genes,Ighv1-77,,unmapped,False
L1-enriched genes,Ighv1-81,,unmapped,False
L1-enriched genes,Ighv1-82,,unmapped,False
L1-enriched genes,Ighv1-84,,unmapped,False
L1-enriched genes,Ighv1-9,,unmapped,False
L1-enriched genes,Ighv10-1,IGHV3-73,mgi_ortholog,False
L1-enriched genes,Ighv11-1,,unmapped,False
L1-enriched genes,Ighv13-2,,unmapped,False
L1-enriched genes,Ighv2-2,,unmapped,False
L1-enriched genes,Ighv2-4,,unmapped,False
L1-enriched genes,Ighv2-5,,unmapped,False
L1-enriched genes,Ighv3-1,,unmapped,False
L1-enriched genes,Ighv3-4,,unmapped,False
L1-enriched genes,Ighv3-5,,unmapped,False
L1-enriched genes,Ighv5-12,,unmapped,False
L1-enriched genes,Ighv5-12-4,,unmapped,False
L1-enriched genes,Ighv5-4,,unmapped,False
L1-enriched genes,Ighv5-6,,unmapped,False
L1-enriched genes,Ighv5-9,,unmapped,False
L1-enriched genes,Ighv6-4,,unmapped,False
L1-enriched genes,Ighv6-5,,unmapped,False
L1-enriched genes,Ighv7-2,,unmapped,False
L1-enriched genes,Ighv8-11,,unmapped,False
L1-enriched genes,Ighv8-5,,unmapped,False
L1-enriched genes,Ighv8-8,,unmapped,False
L1-enriched genes,Igkv1-110,,unmapped,False
L1-enriched genes,Igkv1-117,,unmapped,False
L1-enriched genes,Igkv1-122,,unmapped,False
L1-enriched genes,Igkv1-132,,unmapped,False
L1-enriched genes,Igkv1-35,,unmapped,False
L1-enriched genes,Igkv1-88,,unmapped,False
L1-enriched genes,Igkv10-95,,unmapped,False
L1-enriched genes,Igkv12-38,IGKV1-27,mgi_ortholog,False
L1-enriched genes,Igkv12-44,,unmapped,False
L1-enriched genes,Igkv12-89,IGKV1-27,mgi_ortholog,False
L1-enriched genes,Igkv14-100,,unmapped,False
L1-enriched genes,Igkv17-121,IGKV5-2,mgi_ortholog,False
L1-enriched genes,Igkv17-127,IGKV5-2,mgi_ortholog,False
L1-enriched genes,Igkv2-112,,unmapped,False
L1-enriched genes,Igkv3-1,,unmapped,False
L1-enriched genes,Igkv3-4,,unmapped,False
L1-enriched genes,Igkv3-9,,unmapped,False
L1-enriched genes,Igkv4-53,,unmapped,False
L1-enriched genes,Igkv4-54,,unmapped,False
L1-enriched genes,Igkv4-55,,unmapped,False
L1-enriched genes,Igkv4-57,,unmapped,False
L1-enriched genes,Igkv4-57-1,,unmapped,False
L1-enriched genes,Igkv4-59,,unmapped,False
L1-enriched genes,Igkv4-61,,unmapped,False
L1-enriched genes,Igkv4-62,,unmapped,False
L1-enriched genes,Igkv4-63,,unmapped,False
L1-enriched genes,Igkv4-68,,unmapped,False
L1-enriched genes,Igkv4-69,IGKV1-27,mgi_ortholog,False
L1-enriched genes,Igkv4-70,IGKV1-27,mgi_ortholog,False
L1-enriched genes,Igkv4-71,,unmapped,False
L1-enriched genes,Igkv4-72,,unmapped,False
L1-enriched genes,Igkv4-74,,unmapped,False
L1-enriched genes,Igkv4-78,,unmapped,False
L1-enriched genes,Igkv4-79,,unmapped,False
L1-enriched genes,Igkv4-80,,unmapped,False
L1-enriched genes,Igkv4-86,,unmapped,False
L1-enriched genes,Igkv4-92,,unmapped,False
L1-enriched genes,Igkv5-37,IGKV6D-41,mgi_ortholog,False
L1-enriched genes,Igkv5-39,IGKV6D-41,mgi_ortholog,False
L1-enriched genes,Igkv5-45,,unmapped,False
L1-enriched genes,Igkv6-13,IGKV4-1,mgi_ortholog,False
L1-enriched genes,Igkv6-17,IGKV4-1,mgi_ortholog,False
L1-enriched genes,Igkv6-25,IGKV4-1,mgi_ortholog,False
L1-enriched genes,Igkv8-19,IGKV4-1,mgi_ortholog,False
L1-enriched genes,Igkv8-21,IGKV4-1,mgi_ortholog,False
L1-enriched genes,Igkv8-26,IGKV4-1,mgi_ortholog,False
L1-enriched genes,Igkv8-27,IGKV4-1,mgi_ortholog,False
L1-enriched genes,Igkv8-28,IGKV4-1,mgi_ortholog,False
L1-enriched genes,Igkv9-123,,unmapped,False
L1-enriched genes,Igkv9-129,,unmapped,False
L1-enriched genes,Iglj3,,unmapped,False
L1-enriched genes,Iglj3p,,unmapped,False
L1-enriched genes,Il12rb2,IL12RB2,mgi_ortholog,True
L1-enriched genes,Il1rap,IL1RAP,mgi_ortholog,True
L1-enriched genes,Il22ra2,IL22RA2,mgi_ortholog,True
L1-enriched genes,Immp2l,IMMP2L,mgi_ortholog,True
L1-enriched genes,Impact,IMPACT,mgi_ortholog,True
L1-enriched genes,Impg2,IMPG2,mgi_ortholog,True
L1-enriched genes,Inpp4b,INPP4B,mgi_ortholog,True
L1-enriched genes,Insl5,INSL5,mgi_ortholog,True
L1-enriched genes,Itln1,ITLN1,symbol_upcase,True
L1-enriched genes,Jade3,JADE3,mgi_ortholog,True
L1-enriched genes,Kap,,unmapped,False
L1-enriched genes,Katna1,KATNA1,mgi_ortholog,True
L1-enriched genes,Kbtbd3,KBTBD3,mgi_ortholog,True
L1-enriched genes,Kcnb2,KCNB2,mgi_ortholog,True
L1-enriched genes,Kcnmb2,KCNMB2,mgi_ortholog,True
L1-enriched genes,Kdm5d,KDM5D,mgi_ortholog,True
L1-enriched genes,Khdrbs2,KHDRBS2,mgi_ortholog,True
L1-enriched genes,Kir3dl1,KIR3DL1,symbol_upcase,True
L1-enriched genes,Klf12,KLF12,mgi_ortholog,True
L1-enriched genes,Klhl13,KLHL13,mgi_ortholog,True
L1-enriched genes,Klhl32,KLHL32,mgi_ortholog,True
L1-enriched genes,Klra17,,unmapped,False
L1-enriched genes,Klra2,,unmapped,False
L1-enriched genes,Klra8,,unmapped,False
L1-enriched genes,Klrd1,KLRD1,mgi_ortholog,True
L1-enriched genes,Krcc1,KRCC1,mgi_ortholog,True
L1-enriched genes,Krit1,KRIT1,mgi_ortholog,True
L1-enriched genes,Krt25,KRT25,mgi_ortholog,True
L1-enriched genes,Krtap19-2,KRTAP19-5,mgi_ortholog,True
L1-enriched genes,Krtap19-4,KRTAP19-3,mgi_ortholog,True
L1-enriched genes,Krtap31-1,,unmapped,False
L1-enriched genes,Krtap7-1,KRTAP7-1,mgi_ortholog,True
L1-enriched genes,Kynu,KYNU,mgi_ortholog,True
L1-enriched genes,L3mbtl4,L3MBTL4,mgi_ortholog,True
L1-enriched genes,Lair1,LAIR1,symbol_upcase,True
L1-enriched genes,Lamp3,LAMP3,mgi_ortholog,True
L1-enriched genes,Lce3a,LCE3A,symbol_upcase,True
L1-enriched genes,Lce3c,LCE3C,symbol_upcase,True
L1-enriched genes,Lce3d,LCE3D,symbol_upcase,True
L1-enriched genes,Lce3e,LCE3E,symbol_upcase,True
L1-enriched genes,Lce3f,,unmapped,False
L1-enriched genes,Lingo2,LINGO2,mgi_ortholog,True
L1-enriched genes,Lipi,LIPI,mgi_ortholog,True
L1-enriched genes,Lipk,LIPK,mgi_ortholog,True
L1-enriched genes,Lipo1,,unmapped,False
L1-enriched genes,Lipo4,,unmapped,False
L1-enriched genes,Lpar1,LPAR1,mgi_ortholog,True
L1-enriched genes,Lrfn5,LRFN5,mgi_ortholog,True
L1-enriched genes,Lrif1,LRIF1,mgi_ortholog,True
L1-enriched genes,Lrig2,LRIG2,mgi_ortholog,True
L1-enriched genes,Lrrcc1,LRRCC1,mgi_ortholog,True
L1-enriched genes,Lsmem1,LSMEM1,mgi_ortholog,True
L1-enriched genes,Luzp2,LUZP2,mgi_ortholog,True
L1-enriched genes,Ly6h,LY6H,mgi_ortholog,True
L1-enriched genes,Lyrm1,LYRM1,mgi_ortholog,True
L1-enriched genes,Macc1,MACC1,mgi_ortholog,True
L1-enriched genes,Magea1,MAGEA10,mgi_ortholog,True
L1-enriched genes,Magea2,MAGEA2,symbol_upcase,True
L1-enriched genes,Magea3,MAGEA10,mgi_ortholog,True
L1-enriched genes,Magea4,MAGEA4,symbol_upcase,True
L1-enriched genes,Magea5,,unmapped,False
L1-enriched genes,Magea8,MAGEA10,mgi_ortholog,True
L1-enriched genes,Mageb2,MAGEB2,symbol_upcase,True
L1-enriched genes,Magi2,MAGI2,mgi_ortholog,True
L1-enriched genes,Mbd5,MBD5,mgi_ortholog,True
L1-enriched genes,Mcee,MCEE,mgi_ortholog,True
L1-enriched genes,Mcf2,MCF2,mgi_ortholog,True
L1-enriched genes,Mcpt8,,unmapped,False
L1-enriched genes,Med30,MED30,mgi_ortholog,True
L1-enriched genes,Mef2a,MEF2A,mgi_ortholog,True
L1-enriched genes,Mettl14,METTL14,mgi_ortholog,True
L1-enriched genes,Mettl15,METTL15,symbol_upcase,True
L1-enriched genes,Mfap3l,MFAP3L,mgi_ortholog,True
L1-enriched genes,Mfsd6,MFSD6,mgi_ortholog,True
L1-enriched genes,Mib1,MIB1,mgi_ortholog,True
L1-enriched genes,Mkl2,,unmapped,False
L1-enriched genes,Mlip,MLIP,mgi_ortholog,True
L1-enriched genes,Mmp1a,MMP1,mgi_ortholog,True
L1-enriched genes,Mmp27,MMP27,mgi_ortholog,True
L1-enriched genes,Mmp7,MMP7,mgi_ortholog,True
L1-enriched genes,Mndal,,unmapped,False
L1-enriched genes,Mptx1,MPTX1,mgi_ortholog,False
L1-enriched genes,Mptx2,,unmapped,False
L1-enriched genes,Mrgpra1,,unmapped,False
L1-enriched genes,Mrgpra2a,,unmapped,False
L1-enriched genes,Mrgpra2b,,unmapped,False
L1-enriched genes,Mrgpra3,,unmapped,False
L1-enriched genes,Mrgpra6,,unmapped,False
L1-enriched genes,Mrgpra9,,unmapped,False
L1-enriched genes,Mrgprb1,MRGPRX2,mgi_ortholog,True
L1-enriched genes,Mrgprb2,MRGPRX2,mgi_ortholog,True
L1-enriched genes,Mrgprb3,,unmapped,False
L1-enriched genes,Mroh2b,MROH2B,mgi_ortholog,True
L1-enriched genes,Ms4a1,MS4A1,mgi_ortholog,True
L1-enriched genes,Ms4a12,MS4A12,mgi_ortholog,True
L1-enriched genes,Ms4a6d,,unmapped,False
L1-enriched genes,Ms4a8a,MS4A8,mgi_ortholog,True
L1-enriched genes,Mtmr10,MTMR10,mgi_ortholog,True
L1-enriched genes,Muc16,MUC16,mgi_ortholog,True
L1-enriched genes,Mug2,PZP,mgi_ortholog,True
L1-enriched genes,Mup1,,unmapped,False
L1-enriched genes,Mup12,,unmapped,False
L1-enriched genes,Mup21,,unmapped,False
L1-enriched genes,Mycs,MYCN,mgi_ortholog,True
L1-enriched genes,Myot,MYOT,mgi_ortholog,True
L1-enriched genes,Naaladl2,NAALADL2,mgi_ortholog,True
L1-enriched genes,Narfl,,unmapped,False
L1-enriched genes,Ndufa4,NDUFA4,symbol_upcase,True
L1-enriched genes,Nell1,NELL1,mgi_ortholog,True
L1-enriched genes,Nfu1,NFU1,mgi_ortholog,True
L1-enriched genes,Nkap,NKAP,mgi_ortholog,True
L1-enriched genes,Nlrp1b,NLRP1,mgi_ortholog,True
L1-enriched genes,Nlrp2,NLRP2,symbol_upcase,True
L1-enriched genes,Nlrp4b,NLRP4,mgi_ortholog,True
L1-enriched genes,Nlrp4c,NLRP4,mgi_ortholog,True
L1-enriched genes,Nlrp9a,NLRP9,mgi_ortholog,True
L1-enriched genes,Nlrp9b,NLRP9,mgi_ortholog,True
L1-enriched genes,Nox4,NOX4,mgi_ortholog,True
L1-enriched genes,Npsr1,NPSR1,mgi_ortholog,True
L1-enriched genes,Nrf1,NRF1,mgi_ortholog,True
L1-enriched genes,Nsun7,NSUN7,mgi_ortholog,True
L1-enriched genes,Nuf2,NUF2,mgi_ortholog,True
L1-enriched genes,Nxf7,,unmapped,False
L1-enriched genes,Nxph2,NXPH2,mgi_ortholog,True
L1-enriched genes,Nxt2,NXT2,mgi_ortholog,True
L1-enriched genes,Obox2,,unmapped,False
L1-enriched genes,Obox3,,unmapped,False
L1-enriched genes,Obp1a,,unmapped,False
L1-enriched genes,Ocrl,OCRL,mgi_ortholog,True
L1-enriched genes,Odf3b,ODF3B,symbol_upcase,True
L1-enriched genes,Olfr10,,unmapped,False
L1-enriched genes,Olfr1008,,unmapped,False
L1-enriched genes,Olfr1012,,unmapped,False
L1-enriched genes,Olfr1015,,unmapped,False
L1-enriched genes,Olfr1023,,unmapped,False
L1-enriched genes,Olfr1026,,unmapped,False
L1-enriched genes,Olfr1028,,unmapped,False
L1-enriched genes,Olfr103,,unmapped,False
L1-enriched genes,Olfr1031,,unmapped,False
L1-enriched genes,Olfr1032,,unmapped,False
L1-enriched genes,Olfr1048,,unmapped,False
L1-enriched genes,Olfr1053,,unmapped,False
L1-enriched genes,Olfr1054,,unmapped,False
L1-enriched genes,Olfr1066,,unmapped,False
L1-enriched genes,Olfr107,,unmapped,False
L1-enriched genes,Olfr1079,,unmapped,False
L1-enriched genes,Olfr108,,unmapped,False
L1-enriched genes,Olfr1082,,unmapped,False
L1-enriched genes,Olfr1084,,unmapped,False
L1-enriched genes,Olfr1089,,unmapped,False
L1-enriched genes,Olfr11,,unmapped,False
L1-enriched genes,Olfr1101,,unmapped,False
L1-enriched genes,Olfr1107,,unmapped,False
L1-enriched genes,Olfr1109,,unmapped,False
L1-enriched genes,Olfr1110,,unmapped,False
L1-enriched genes,Olfr1111,,unmapped,False
L1-enriched genes,Olfr1134,,unmapped,False
L1-enriched genes,Olfr115,,unmapped,False
L1-enriched genes,Olfr1157,,unmapped,False
L1-enriched genes,Olfr1158,,unmapped,False
L1-enriched genes,Olfr1166,,unmapped,False
L1-enriched genes,Olfr1168,,unmapped,False
L1-enriched genes,Olfr1178,,unmapped,False
L1-enriched genes,Olfr118,,unmapped,False
L1-enriched genes,Olfr1187-ps1,,unmapped,False
L1-enriched genes,Olfr1189,,unmapped,False
L1-enriched genes,Olfr120,,unmapped,False
L1-enriched genes,Olfr1208,,unmapped,False
L1-enriched genes,Olfr1219,,unmapped,False
L1-enriched genes,Olfr1226,,unmapped,False
L1-enriched genes,Olfr1232,,unmapped,False
L1-enriched genes,Olfr1239,,unmapped,False
L1-enriched genes,Olfr1241,,unmapped,False
L1-enriched genes,Olfr1247,,unmapped,False
L1-enriched genes,Olfr1250,,unmapped,False
L1-enriched genes,Olfr1257,,unmapped,False
L1-enriched genes,Olfr1258,,unmapped,False
L1-enriched genes,Olfr1261,,unmapped,False
L1-enriched genes,Olfr1262,,unmapped,False
L1-enriched genes,Olfr1272,,unmapped,False
L1-enriched genes,Olfr1290,,unmapped,False
L1-enriched genes,Olfr1294,,unmapped,False
L1-enriched genes,Olfr1298,,unmapped,False
L1-enriched genes,Olfr1306,,unmapped,False
L1-enriched genes,Olfr1307,,unmapped,False
L1-enriched genes,Olfr1308,,unmapped,False
L1-enriched genes,Olfr1313,,unmapped,False
L1-enriched genes,Olfr1314,,unmapped,False
L1-enriched genes,Olfr1316,,unmapped,False
L1-enriched genes,Olfr1320,,unmapped,False
L1-enriched genes,Olfr1335,,unmapped,False
L1-enriched genes,Olfr1336,,unmapped,False
L1-enriched genes,Olfr1348,,unmapped,False
L1-enriched genes,Olfr1351,,unmapped,False
L1-enriched genes,Olfr1354,,unmapped,False
L1-enriched genes,Olfr1355,,unmapped,False
L1-enriched genes,Olfr1357,,unmapped,False
L1-enriched genes,Olfr1383,,unmapped,False
L1-enriched genes,Olfr1385,,unmapped,False
L1-enriched genes,Olfr1386,,unmapped,False
L1-enriched genes,Olfr139,,unmapped,False
L1-enriched genes,Olfr1390,,unmapped,False
L1-enriched genes,Olfr1406,,unmapped,False
L1-enriched genes,Olfr1408,,unmapped,False
L1-enriched genes,Olfr1431,,unmapped,False
L1-enriched genes,Olfr1444,,unmapped,False
L1-enriched genes,Olfr1448,,unmapped,False
L1-enriched genes,Olfr1451,,unmapped,False
L1-enriched genes,Olfr1453,,unmapped,False
L1-enriched genes,Olfr146,,unmapped,False
L1-enriched genes,Olfr1465,,unmapped,False
L1-enriched genes,Olfr1491,,unmapped,False
L1-enriched genes,Olfr1495,,unmapped,False
L1-enriched genes,Olfr1501,,unmapped,False
L1-enriched genes,Olfr1502,,unmapped,False
L1-enriched genes,Olfr1504,,unmapped,False
L1-enriched genes,Olfr1509,,unmapped,False
L1-enriched genes,Olfr1513,,unmapped,False
L1-enriched genes,Olfr1537,,unmapped,False
L1-enriched genes,Olfr167,,unmapped,False
L1-enriched genes,Olfr170,,unmapped,False
L1-enriched genes,Olfr175-ps1,,unmapped,False
L1-enriched genes,Olfr18,,unmapped,False
L1-enriched genes,Olfr180,,unmapped,False
L1-enriched genes,Olfr181,,unmapped,False
L1-enriched genes,Olfr187,,unmapped,False
L1-enriched genes,Olfr198,,unmapped,False
L1-enriched genes,Olfr211,,unmapped,False
L1-enriched genes,Olfr218,,unmapped,False
L1-enriched genes,Olfr228,,unmapped,False
L1-enriched genes,Olfr235,,unmapped,False
L1-enriched genes,Olfr250,,unmapped,False
L1-enriched genes,Olfr262,,unmapped,False
L1-enriched genes,Olfr266,,unmapped,False
L1-enriched genes,Olfr290,,unmapped,False
L1-enriched genes,Olfr291,,unmapped,False
L1-enriched genes,Olfr293,,unmapped,False
L1-enriched genes,Olfr294,,unmapped,False
L1-enriched genes,Olfr295,,unmapped,False
L1-enriched genes,Olfr297,,unmapped,False
L1-enriched genes,Olfr299,,unmapped,False
L1-enriched genes,Olfr303,,unmapped,False
L1-enriched genes,Olfr304,,unmapped,False
L1-enriched genes,Olfr319,,unmapped,False
L1-enriched genes,Olfr328,,unmapped,False
L1-enriched genes,Olfr344,,unmapped,False
L1-enriched genes,Olfr350,,unmapped,False
L1-enriched genes,Olfr371,,unmapped,False
L1-enriched genes,Olfr38,,unmapped,False
L1-enriched genes,Olfr380,,unmapped,False
L1-enriched genes,Olfr381,,unmapped,False
L1-enriched genes,Olfr382,,unmapped,False
L1-enriched genes,Olfr384,,unmapped,False
L1-enriched genes,Olfr385,,unmapped,False
L1-enriched genes,Olfr39,,unmapped,False
L1-enriched genes,Olfr390,,unmapped,False
L1-enriched genes,Olfr401,,unmapped,False
L1-enriched genes,Olfr417,,unmapped,False
L1-enriched genes,Olfr437,,unmapped,False
L1-enriched genes,Olfr444,,unmapped,False
L1-enriched genes,Olfr448,,unmapped,False
L1-enriched genes,Olfr457,,unmapped,False
L1-enriched genes,Olfr474,,unmapped,False
L1-enriched genes,Olfr486,,unmapped,False
L1-enriched genes,Olfr487,,unmapped,False
L1-enriched genes,Olfr488,,unmapped,False
L1-enriched genes,Olfr494,,unmapped,False
L1-enriched genes,Olfr497,,unmapped,False
L1-enriched genes,Olfr503,,unmapped,False
L1-enriched genes,Olfr504,,unmapped,False
L1-enriched genes,Olfr507,,unmapped,False
L1-enriched genes,Olfr509,,unmapped,False
L1-enriched genes,Olfr510,,unmapped,False
L1-enriched genes,Olfr512,,unmapped,False
L1-enriched genes,Olfr527,,unmapped,False
L1-enriched genes,Olfr53,,unmapped,False
L1-enriched genes,Olfr533,,unmapped,False
L1-enriched genes,Olfr536,,unmapped,False
L1-enriched genes,Olfr549,,unmapped,False
L1-enriched genes,Olfr550,,unmapped,False
L1-enriched genes,Olfr555,,unmapped,False
L1-enriched genes,Olfr561,,unmapped,False
L1-enriched genes,Olfr57,,unmapped,False
L1-enriched genes,Olfr571,,unmapped,False
L1-enriched genes,Olfr572,,unmapped,False
L1-enriched genes,Olfr585,,unmapped,False
L1-enriched genes,Olfr593,,unmapped,False
L1-enriched genes,Olfr596,,unmapped,False
L1-enriched genes,Olfr600,,unmapped,False
L1-enriched genes,Olfr603,,unmapped,False
L1-enriched genes,Olfr609,,unmapped,False
L1-enriched genes,Olfr61,,unmapped,False
L1-enriched genes,Olfr612,,unmapped,False
L1-enriched genes,Olfr62,,unmapped,False
L1-enriched genes,Olfr631,,unmapped,False
L1-enriched genes,Olfr635,,unmapped,False
L1-enriched genes,Olfr638,,unmapped,False
L1-enriched genes,Olfr639,,unmapped,False
L1-enriched genes,Olfr657,,unmapped,False
L1-enriched genes,Olfr659,,unmapped,False
L1-enriched genes,Olfr667,,unmapped,False
L1-enriched genes,Olfr671,,unmapped,False
L1-enriched genes,Olfr697,,unmapped,False
L1-enriched genes,Olfr700,,unmapped,False
L1-enriched genes,Olfr709-ps1,,unmapped,False
L1-enriched genes,Olfr710,,unmapped,False
L1-enriched genes,Olfr721-ps1,,unmapped,False
L1-enriched genes,Olfr726,,unmapped,False
L1-enriched genes,Olfr736,,unmapped,False
L1-enriched genes,Olfr740,,unmapped,False
L1-enriched genes,Olfr743,,unmapped,False
L1-enriched genes,Olfr746,,unmapped,False
L1-enriched genes,Olfr747,,unmapped,False
L1-enriched genes,Olfr76,,unmapped,False
L1-enriched genes,Olfr770,,unmapped,False
L1-enriched genes,Olfr771,,unmapped,False
L1-enriched genes,Olfr773,,unmapped,False
L1-enriched genes,Olfr777,,unmapped,False
